county,precinct,office,district,party,candidate,votes
Marshall,1 West Holly Springs,US HOUSE,1,Independent,A G Baddley,2
Marshall,1 West Holly Springs,US HOUSE,1,Constitution,Gail Giaramita,1
Marshall,1 West Holly Springs,US HOUSE,1,Independent,Les Green,10
Marshall,1 West Holly Springs,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Marshall,1 West Holly Springs,US HOUSE,1,Independent,Wally Pang,0
Marshall,1 West Holly Springs,US HOUSE,1,Libertarian,Harold M. Taylor,2
Marshall,1 West Holly Springs,US HOUSE,1,Reform,Barbara Dale Washer,2
Marshall,2 North Cayce,US HOUSE,1,Democrat,Travis W. Childers,142
Marshall,2 North Cayce,US HOUSE,1,Republican,Alan Nunnelee,122
Marshall,2 North Cayce,US HOUSE,1,Independent,A G Baddley,4
Marshall,2 North Cayce,US HOUSE,1,Constitution,Gail Giaramita,1
Marshall,2 North Cayce,US HOUSE,1,Independent,Les Green,1
Marshall,2 North Cayce,US HOUSE,1,Independent,Rick 'Rico' Hoskins,2
Marshall,2 North Cayce,US HOUSE,1,Independent,Wally Pang,0
Marshall,2 North Cayce,US HOUSE,1,Libertarian,Harold M. Taylor,1
Marshall,2 North Cayce,US HOUSE,1,Reform,Barbara Dale Washer,0
Marshall,2 Early Grove,US HOUSE,1,Democrat,Travis W. Childers,97
Marshall,2 Early Grove,US HOUSE,1,Republican,Alan Nunnelee,50
Marshall,2 Early Grove,US HOUSE,1,Independent,A G Baddley,2
Marshall,2 Early Grove,US HOUSE,1,Constitution,Gail Giaramita,1
Marshall,2 Early Grove,US HOUSE,1,Independent,Les Green,0
Marshall,2 Early Grove,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Marshall,2 Early Grove,US HOUSE,1,Independent,Wally Pang,0
Marshall,2 Early Grove,US HOUSE,1,Libertarian,Harold M. Taylor,0
Marshall,2 Early Grove,US HOUSE,1,Reform,Barbara Dale Washer,1
Marshall,2 Hudsonville,US HOUSE,1,Democrat,Travis W. Childers,179
Marshall,2 Hudsonville,US HOUSE,1,Republican,Alan Nunnelee,50
Marshall,2 Hudsonville,US HOUSE,1,Independent,A G Baddley,0
Marshall,2 Hudsonville,US HOUSE,1,Constitution,Gail Giaramita,0
Marshall,2 Hudsonville,US HOUSE,1,Independent,Les Green,5
Marshall,2 Hudsonville,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Marshall,2 Hudsonville,US HOUSE,1,Independent,Wally Pang,3
Marshall,2 Hudsonville,US HOUSE,1,Libertarian,Harold M. Taylor,0
Marshall,2 Hudsonville,US HOUSE,1,Reform,Barbara Dale Washer,1
Marshall,2 Mt Pleasant,US HOUSE,1,Democrat,Travis W. Childers,210
Marshall,2 Mt Pleasant,US HOUSE,1,Republican,Alan Nunnelee,315
Marshall,2 Mt Pleasant,US HOUSE,1,Independent,A G Baddley,2
Marshall,2 Mt Pleasant,US HOUSE,1,Constitution,Gail Giaramita,5
Marshall,2 Mt Pleasant,US HOUSE,1,Independent,Les Green,1
Marshall,2 Mt Pleasant,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Marshall,2 Mt Pleasant,US HOUSE,1,Independent,Wally Pang,0
Marshall,2 Mt Pleasant,US HOUSE,1,Libertarian,Harold M. Taylor,2
Marshall,2 Mt Pleasant,US HOUSE,1,Reform,Barbara Dale Washer,2
Marshall,2 North Holly Springs,US HOUSE,1,Democrat,Travis W. Childers,322
Marshall,2 North Holly Springs,US HOUSE,1,Republican,Alan Nunnelee,86
Marshall,2 North Holly Springs,US HOUSE,1,Independent,A G Baddley,1
Marshall,2 North Holly Springs,US HOUSE,1,Constitution,Gail Giaramita,1
Marshall,2 North Holly Springs,US HOUSE,1,Independent,Les Green,1
Marshall,2 North Holly Springs,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Marshall,2 North Holly Springs,US HOUSE,1,Independent,Wally Pang,0
Marshall,2 North Holly Springs,US HOUSE,1,Libertarian,Harold M. Taylor,1
Marshall,2 North Holly Springs,US HOUSE,1,Reform,Barbara Dale Washer,0
Marshall,2 Slayden,US HOUSE,1,Democrat,Travis W. Childers,193
Marshall,2 Slayden,US HOUSE,1,Republican,Alan Nunnelee,177
Marshall,2 Slayden,US HOUSE,1,Independent,A G Baddley,1
Marshall,2 Slayden,US HOUSE,1,Constitution,Gail Giaramita,0
Marshall,2 Slayden,US HOUSE,1,Independent,Les Green,0
Marshall,2 Slayden,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Marshall,2 Slayden,US HOUSE,1,Independent,Wally Pang,1
Marshall,2 Slayden,US HOUSE,1,Libertarian,Harold M. Taylor,1
Marshall,2 Slayden,US HOUSE,1,Reform,Barbara Dale Washer,1
Marshall,3 Barton,US HOUSE,1,Democrat,Travis W. Childers,101
Marshall,3 Barton,US HOUSE,1,Republican,Alan Nunnelee,461
Marshall,3 Barton,US HOUSE,1,Independent,A G Baddley,3
Marshall,3 Barton,US HOUSE,1,Constitution,Gail Giaramita,9
Marshall,3 Barton,US HOUSE,1,Independent,Les Green,0
Marshall,3 Barton,US HOUSE,1,Independent,Rick 'Rico' Hoskins,2
Marshall,3 Barton,US HOUSE,1,Independent,Wally Pang,0
Marshall,3 Barton,US HOUSE,1,Libertarian,Harold M. Taylor,2
Marshall,3 Barton,US HOUSE,1,Reform,Barbara Dale Washer,1
Marshall,3 Byhalia,US HOUSE,1,Democrat,Travis W. Childers,414
Marshall,3 Byhalia,US HOUSE,1,Republican,Alan Nunnelee,445
Marshall,3 Byhalia,US HOUSE,1,Independent,A G Baddley,8
Marshall,3 Byhalia,US HOUSE,1,Constitution,Gail Giaramita,4
Marshall,3 Byhalia,US HOUSE,1,Independent,Les Green,4
Marshall,3 Byhalia,US HOUSE,1,Independent,Rick 'Rico' Hoskins,2
Marshall,3 Byhalia,US HOUSE,1,Independent,Wally Pang,1
Marshall,3 Byhalia,US HOUSE,1,Libertarian,Harold M. Taylor,2
Marshall,3 Byhalia,US HOUSE,1,Reform,Barbara Dale Washer,3
Marshall,3 Cayce,US HOUSE,1,Democrat,Travis W. Childers,290
Marshall,3 Cayce,US HOUSE,1,Republican,Alan Nunnelee,123
Marshall,3 Cayce,US HOUSE,1,Independent,A G Baddley,5
Marshall,3 Cayce,US HOUSE,1,Constitution,Gail Giaramita,2
Marshall,3 Cayce,US HOUSE,1,Independent,Les Green,0
Marshall,3 Cayce,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Marshall,3 Cayce,US HOUSE,1,Independent,Wally Pang,2
Marshall,3 Cayce,US HOUSE,1,Libertarian,Harold M. Taylor,0
Marshall,3 Cayce,US HOUSE,1,Reform,Barbara Dale Washer,1
Marshall,4 Chulahoma,US HOUSE,1,Democrat,Travis W. Childers,313
Marshall,4 Chulahoma,US HOUSE,1,Republican,Alan Nunnelee,25
Marshall,4 Chulahoma,US HOUSE,1,Independent,A G Baddley,3
Marshall,4 Chulahoma,US HOUSE,1,Constitution,Gail Giaramita,4
Marshall,4 Chulahoma,US HOUSE,1,Independent,Les Green,5
Marshall,4 Chulahoma,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Marshall,4 Chulahoma,US HOUSE,1,Independent,Wally Pang,0
Marshall,4 Chulahoma,US HOUSE,1,Libertarian,Harold M. Taylor,0
Marshall,4 Chulahoma,US HOUSE,1,Reform,Barbara Dale Washer,0
Marshall,4 Laws Hill,US HOUSE,1,Democrat,Travis W. Childers,99
Marshall,4 Laws Hill,US HOUSE,1,Republican,Alan Nunnelee,52
Marshall,4 Laws Hill,US HOUSE,1,Independent,A G Baddley,0
Marshall,4 Laws Hill,US HOUSE,1,Constitution,Gail Giaramita,1
Marshall,4 Laws Hill,US HOUSE,1,Independent,Les Green,0
Marshall,4 Laws Hill,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Marshall,4 Laws Hill,US HOUSE,1,Independent,Wally Pang,0
Marshall,4 Laws Hill,US HOUSE,1,Libertarian,Harold M. Taylor,0
Marshall,4 Laws Hill,US HOUSE,1,Reform,Barbara Dale Washer,0
Marshall,4 Marianna,US HOUSE,1,Democrat,Travis W. Childers,224
Marshall,4 Marianna,US HOUSE,1,Republican,Alan Nunnelee,97
Marshall,4 Marianna,US HOUSE,1,Independent,A G Baddley,3
Marshall,4 Marianna,US HOUSE,1,Constitution,Gail Giaramita,2
Marshall,4 Marianna,US HOUSE,1,Independent,Les Green,1
Marshall,4 Marianna,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Marshall,4 Marianna,US HOUSE,1,Independent,Wally Pang,0
Marshall,4 Marianna,US HOUSE,1,Libertarian,Harold M. Taylor,1
Marshall,4 Marianna,US HOUSE,1,Reform,Barbara Dale Washer,0
Marshall,4 Victoria,US HOUSE,1,Democrat,Travis W. Childers,213
Marshall,4 Victoria,US HOUSE,1,Republican,Alan Nunnelee,61
Marshall,4 Victoria,US HOUSE,1,Independent,A G Baddley,1
Marshall,4 Victoria,US HOUSE,1,Constitution,Gail Giaramita,1
Marshall,4 Victoria,US HOUSE,1,Independent,Les Green,1
Marshall,4 Victoria,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Marshall,4 Victoria,US HOUSE,1,Independent,Wally Pang,1
Marshall,4 Victoria,US HOUSE,1,Libertarian,Harold M. Taylor,1
Marshall,4 Victoria,US HOUSE,1,Reform,Barbara Dale Washer,0
Marshall,4 Warsaw,US HOUSE,1,Democrat,Travis W. Childers,178
Marshall,4 Warsaw,US HOUSE,1,Republican,Alan Nunnelee,89
Marshall,4 Warsaw,US HOUSE,1,Independent,A G Baddley,2
Marshall,4 Warsaw,US HOUSE,1,Constitution,Gail Giaramita,2
Marshall,4 Warsaw,US HOUSE,1,Independent,Les Green,1
Marshall,4 Warsaw,US HOUSE,1,Independent,Rick 'Rico' Hoskins,2
Marshall,4 Warsaw,US HOUSE,1,Independent,Wally Pang,1
Marshall,4 Warsaw,US HOUSE,1,Libertarian,Harold M. Taylor,2
Marshall,4 Warsaw,US HOUSE,1,Reform,Barbara Dale Washer,2
Marshall,4 Watson,US HOUSE,1,Democrat,Travis W. Childers,128
Marshall,4 Watson,US HOUSE,1,Republican,Alan Nunnelee,131
Marshall,4 Watson,US HOUSE,1,Independent,A G Baddley,0
Marshall,4 Watson,US HOUSE,1,Constitution,Gail Giaramita,1
Marshall,4 Watson,US HOUSE,1,Independent,Les Green,0
Marshall,4 Watson,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Marshall,4 Watson,US HOUSE,1,Independent,Wally Pang,2
Marshall,4 Watson,US HOUSE,1,Libertarian,Harold M. Taylor,1
Marshall,4 Watson,US HOUSE,1,Reform,Barbara Dale Washer,1
Marshall,4 Wall Hill,US HOUSE,1,Democrat,Travis W. Childers,300
Marshall,4 Wall Hill,US HOUSE,1,Republican,Alan Nunnelee,47
Marshall,4 Wall Hill,US HOUSE,1,Independent,A G Baddley,2
Marshall,4 Wall Hill,US HOUSE,1,Constitution,Gail Giaramita,1
Marshall,4 Wall Hill,US HOUSE,1,Independent,Les Green,3
Marshall,4 Wall Hill,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Marshall,4 Wall Hill,US HOUSE,1,Independent,Wally Pang,0
Marshall,4 Wall Hill,US HOUSE,1,Libertarian,Harold M. Taylor,2
Marshall,4 Wall Hill,US HOUSE,1,Reform,Barbara Dale Washer,0
Marshall,5 Bethlehem,US HOUSE,1,Democrat,Travis W. Childers,59
Marshall,5 Bethlehem,US HOUSE,1,Republican,Alan Nunnelee,133
Marshall,5 Bethlehem,US HOUSE,1,Independent,A G Baddley,1
Marshall,5 Bethlehem,US HOUSE,1,Constitution,Gail Giaramita,0
Marshall,5 Bethlehem,US HOUSE,1,Independent,Les Green,0
Marshall,5 Bethlehem,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Marshall,5 Bethlehem,US HOUSE,1,Independent,Wally Pang,0
Marshall,5 Bethlehem,US HOUSE,1,Libertarian,Harold M. Taylor,0
Marshall,5 Bethlehem,US HOUSE,1,Reform,Barbara Dale Washer,0
Marshall,5 Cornersville,US HOUSE,1,Democrat,Travis W. Childers,18
Marshall,5 Cornersville,US HOUSE,1,Republican,Alan Nunnelee,59
Marshall,5 Cornersville,US HOUSE,1,Independent,A G Baddley,1
Marshall,5 Cornersville,US HOUSE,1,Constitution,Gail Giaramita,0
Marshall,5 Cornersville,US HOUSE,1,Independent,Les Green,0
Marshall,5 Cornersville,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Marshall,5 Cornersville,US HOUSE,1,Independent,Wally Pang,1
Marshall,5 Cornersville,US HOUSE,1,Libertarian,Harold M. Taylor,1
Marshall,5 Cornersville,US HOUSE,1,Reform,Barbara Dale Washer,0
Marshall,5 Potts Camp,US HOUSE,1,Democrat,Travis W. Childers,256
Marshall,5 Potts Camp,US HOUSE,1,Republican,Alan Nunnelee,229
Marshall,5 Potts Camp,US HOUSE,1,Independent,A G Baddley,2
Marshall,5 Potts Camp,US HOUSE,1,Constitution,Gail Giaramita,2
Marshall,5 Potts Camp,US HOUSE,1,Independent,Les Green,0
Marshall,5 Potts Camp,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Marshall,5 Potts Camp,US HOUSE,1,Independent,Wally Pang,0
Marshall,5 Potts Camp,US HOUSE,1,Libertarian,Harold M. Taylor,0
Marshall,5 Potts Camp,US HOUSE,1,Reform,Barbara Dale Washer,1
Marshall,5 South Holly Springs,US HOUSE,1,Democrat,Travis W. Childers,651
Marshall,5 South Holly Springs,US HOUSE,1,Republican,Alan Nunnelee,380
Marshall,5 South Holly Springs,US HOUSE,1,Independent,A G Baddley,2
Marshall,5 South Holly Springs,US HOUSE,1,Constitution,Gail Giaramita,0
Marshall,5 South Holly Springs,US HOUSE,1,Independent,Les Green,5
Marshall,5 South Holly Springs,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Marshall,5 South Holly Springs,US HOUSE,1,Independent,Wally Pang,0
Marshall,5 South Holly Springs,US HOUSE,1,Libertarian,Harold M. Taylor,2
Marshall,5 South Holly Springs,US HOUSE,1,Reform,Barbara Dale Washer,2
Marshall,5 Waterford,US HOUSE,1,Democrat,Travis W. Childers,175
Marshall,5 Waterford,US HOUSE,1,Republican,Alan Nunnelee,177
Marshall,5 Waterford,US HOUSE,1,Independent,A G Baddley,1
Marshall,5 Waterford,US HOUSE,1,Constitution,Gail Giaramita,0
Marshall,5 Waterford,US HOUSE,1,Independent,Les Green,2
Marshall,5 Waterford,US HOUSE,1,Independent,Rick 'Rico' Hoskins,2
Marshall,5 Waterford,US HOUSE,1,Independent,Wally Pang,0
Marshall,5 Waterford,US HOUSE,1,Libertarian,Harold M. Taylor,0
Marshall,5 Waterford,US HOUSE,1,Reform,Barbara Dale Washer,0
Marshall,TOTAL,US HOUSE,1,Democrat,Travis W. Childers,5981
Marshall,TOTAL,US HOUSE,1,Republican,Alan Nunnelee,3661
Marshall,TOTAL,US HOUSE,1,Independent,A G Baddley,55
Marshall,TOTAL,US HOUSE,1,Constitution,Gail Giaramita,44
Marshall,TOTAL,US HOUSE,1,Independent,Les Green,42
Marshall,TOTAL,US HOUSE,1,Independent,Rick 'Rico' Hoskins,21
Marshall,TOTAL,US HOUSE,1,Independent,Wally Pang,13
Marshall,TOTAL,US HOUSE,1,Libertarian,Harold M. Taylor,25
Marshall,TOTAL,US HOUSE,1,Reform,Barbara Dale Washer,22
Monroe,Amory First 1f1,US HOUSE,1,Democrat,Travis W. Childers,101
Monroe,Amory First 1f1,US HOUSE,1,Republican,Alan Nunnelee,432
Monroe,Amory First 1f1,US HOUSE,1,Independent,A G Baddley,1
Monroe,Amory First 1f1,US HOUSE,1,Constitution,Gail Giaramita,2
Monroe,Amory First 1f1,US HOUSE,1,Independent,Les Green,2
Monroe,Amory First 1f1,US HOUSE,1,Independent,Rick 'Rico' Hoskins,2
Monroe,Amory First 1f1,US HOUSE,1,Independent,Wally Pang,0
Monroe,Amory First 1f1,US HOUSE,1,Libertarian,Harold M. Taylor,3
Monroe,Amory First 1f1,US HOUSE,1,Reform,Barbara Dale Washer,0
Monroe,Parham 1f5,US HOUSE,1,Democrat,Travis W. Childers,41
Monroe,Parham 1f5,US HOUSE,1,Republican,Alan Nunnelee,95
Monroe,Parham 1f5,US HOUSE,1,Independent,A G Baddley,1
Monroe,Parham 1f5,US HOUSE,1,Constitution,Gail Giaramita,0
Monroe,Parham 1f5,US HOUSE,1,Independent,Les Green,2
Monroe,Parham 1f5,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Monroe,Parham 1f5,US HOUSE,1,Independent,Wally Pang,1
Monroe,Parham 1f5,US HOUSE,1,Libertarian,Harold M. Taylor,0
Monroe,Parham 1f5,US HOUSE,1,Reform,Barbara Dale Washer,0
Monroe,Smithville 1f6,US HOUSE,1,Democrat,Travis W. Childers,140
Monroe,Smithville 1f6,US HOUSE,1,Republican,Alan Nunnelee,335
Monroe,Smithville 1f6,US HOUSE,1,Independent,A G Baddley,5
Monroe,Smithville 1f6,US HOUSE,1,Constitution,Gail Giaramita,3
Monroe,Smithville 1f6,US HOUSE,1,Independent,Les Green,2
Monroe,Smithville 1f6,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Monroe,Smithville 1f6,US HOUSE,1,Independent,Wally Pang,2
Monroe,Smithville 1f6,US HOUSE,1,Libertarian,Harold M. Taylor,2
Monroe,Smithville 1f6,US HOUSE,1,Reform,Barbara Dale Washer,1
Monroe,Bigbee 1f2,US HOUSE,1,Democrat,Travis W. Childers,12
Monroe,Bigbee 1f2,US HOUSE,1,Republican,Alan Nunnelee,68
Monroe,Bigbee 1f2,US HOUSE,1,Independent,A G Baddley,0
Monroe,Bigbee 1f2,US HOUSE,1,Constitution,Gail Giaramita,0
Monroe,Bigbee 1f2,US HOUSE,1,Independent,Les Green,0
Monroe,Bigbee 1f2,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Monroe,Bigbee 1f2,US HOUSE,1,Independent,Wally Pang,0
Monroe,Bigbee 1f2,US HOUSE,1,Libertarian,Harold M. Taylor,0
Monroe,Bigbee 1f2,US HOUSE,1,Reform,Barbara Dale Washer,0
Monroe,Boyds 1f3,US HOUSE,1,Democrat,Travis W. Childers,52
Monroe,Boyds 1f3,US HOUSE,1,Republican,Alan Nunnelee,123
Monroe,Boyds 1f3,US HOUSE,1,Independent,A G Baddley,3
Monroe,Boyds 1f3,US HOUSE,1,Constitution,Gail Giaramita,3
Monroe,Boyds 1f3,US HOUSE,1,Independent,Les Green,2
Monroe,Boyds 1f3,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Monroe,Boyds 1f3,US HOUSE,1,Independent,Wally Pang,2
Monroe,Boyds 1f3,US HOUSE,1,Libertarian,Harold M. Taylor,0
Monroe,Boyds 1f3,US HOUSE,1,Reform,Barbara Dale Washer,2
Monroe,Hatley 1f4,US HOUSE,1,Democrat,Travis W. Childers,158
Monroe,Hatley 1f4,US HOUSE,1,Republican,Alan Nunnelee,586
Monroe,Hatley 1f4,US HOUSE,1,Independent,A G Baddley,4
Monroe,Hatley 1f4,US HOUSE,1,Constitution,Gail Giaramita,5
Monroe,Hatley 1f4,US HOUSE,1,Independent,Les Green,0
Monroe,Hatley 1f4,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Monroe,Hatley 1f4,US HOUSE,1,Independent,Wally Pang,2
Monroe,Hatley 1f4,US HOUSE,1,Libertarian,Harold M. Taylor,1
Monroe,Hatley 1f4,US HOUSE,1,Reform,Barbara Dale Washer,0
Monroe,Amory Second 2f1,US HOUSE,1,Democrat,Travis W. Childers,299
Monroe,Amory Second 2f1,US HOUSE,1,Republican,Alan Nunnelee,588
Monroe,Amory Second 2f1,US HOUSE,1,Independent,A G Baddley,10
Monroe,Amory Second 2f1,US HOUSE,1,Constitution,Gail Giaramita,7
Monroe,Amory Second 2f1,US HOUSE,1,Independent,Les Green,4
Monroe,Amory Second 2f1,US HOUSE,1,Independent,Rick 'Rico' Hoskins,3
Monroe,Amory Second 2f1,US HOUSE,1,Independent,Wally Pang,2
Monroe,Amory Second 2f1,US HOUSE,1,Libertarian,Harold M. Taylor,3
Monroe,Amory Second 2f1,US HOUSE,1,Reform,Barbara Dale Washer,3
Monroe,Becker 2f2,US HOUSE,1,Democrat,Travis W. Childers,136
Monroe,Becker 2f2,US HOUSE,1,Republican,Alan Nunnelee,452
Monroe,Becker 2f2,US HOUSE,1,Independent,A G Baddley,5
Monroe,Becker 2f2,US HOUSE,1,Constitution,Gail Giaramita,4
Monroe,Becker 2f2,US HOUSE,1,Independent,Les Green,3
Monroe,Becker 2f2,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Monroe,Becker 2f2,US HOUSE,1,Independent,Wally Pang,1
Monroe,Becker 2f2,US HOUSE,1,Libertarian,Harold M. Taylor,1
Monroe,Becker 2f2,US HOUSE,1,Reform,Barbara Dale Washer,2
Monroe,Greenwood Springs 2f3,US HOUSE,1,Democrat,Travis W. Childers,50
Monroe,Greenwood Springs 2f3,US HOUSE,1,Republican,Alan Nunnelee,177
Monroe,Greenwood Springs 2f3,US HOUSE,1,Independent,A G Baddley,2
Monroe,Greenwood Springs 2f3,US HOUSE,1,Constitution,Gail Giaramita,2
Monroe,Greenwood Springs 2f3,US HOUSE,1,Independent,Les Green,0
Monroe,Greenwood Springs 2f3,US HOUSE,1,Independent,Rick 'Rico' Hoskins,2
Monroe,Greenwood Springs 2f3,US HOUSE,1,Independent,Wally Pang,2
Monroe,Greenwood Springs 2f3,US HOUSE,1,Libertarian,Harold M. Taylor,0
Monroe,Greenwood Springs 2f3,US HOUSE,1,Reform,Barbara Dale Washer,0
Monroe,Williams 2f4,US HOUSE,1,Democrat,Travis W. Childers,21
Monroe,Williams 2f4,US HOUSE,1,Republican,Alan Nunnelee,27
Monroe,Williams 2f4,US HOUSE,1,Independent,A G Baddley,1
Monroe,Williams 2f4,US HOUSE,1,Constitution,Gail Giaramita,0
Monroe,Williams 2f4,US HOUSE,1,Independent,Les Green,1
Monroe,Williams 2f4,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Monroe,Williams 2f4,US HOUSE,1,Independent,Wally Pang,0
Monroe,Williams 2f4,US HOUSE,1,Libertarian,Harold M. Taylor,0
Monroe,Williams 2f4,US HOUSE,1,Reform,Barbara Dale Washer,0
Monroe,Lackey 3f5,US HOUSE,1,Democrat,Travis W. Childers,115
Monroe,Lackey 3f5,US HOUSE,1,Republican,Alan Nunnelee,374
Monroe,Lackey 3f5,US HOUSE,1,Independent,A G Baddley,2
Monroe,Lackey 3f5,US HOUSE,1,Constitution,Gail Giaramita,2
Monroe,Lackey 3f5,US HOUSE,1,Independent,Les Green,2
Monroe,Lackey 3f5,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Monroe,Lackey 3f5,US HOUSE,1,Independent,Wally Pang,0
Monroe,Lackey 3f5,US HOUSE,1,Libertarian,Harold M. Taylor,0
Monroe,Lackey 3f5,US HOUSE,1,Reform,Barbara Dale Washer,0
Monroe,Aberdeen Third 3f1,US HOUSE,1,Democrat,Travis W. Childers,204
Monroe,Aberdeen Third 3f1,US HOUSE,1,Republican,Alan Nunnelee,316
Monroe,Aberdeen Third 3f1,US HOUSE,1,Independent,A G Baddley,0
Monroe,Aberdeen Third 3f1,US HOUSE,1,Constitution,Gail Giaramita,2
Monroe,Aberdeen Third 3f1,US HOUSE,1,Independent,Les Green,0
Monroe,Aberdeen Third 3f1,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Monroe,Aberdeen Third 3f1,US HOUSE,1,Independent,Wally Pang,1
Monroe,Aberdeen Third 3f1,US HOUSE,1,Libertarian,Harold M. Taylor,1
Monroe,Aberdeen Third 3f1,US HOUSE,1,Reform,Barbara Dale Washer,0
Monroe,Athens 3f2,US HOUSE,1,Democrat,Travis W. Childers,44
Monroe,Athens 3f2,US HOUSE,1,Republican,Alan Nunnelee,107
Monroe,Athens 3f2,US HOUSE,1,Independent,A G Baddley,6
Monroe,Athens 3f2,US HOUSE,1,Constitution,Gail Giaramita,1
Monroe,Athens 3f2,US HOUSE,1,Independent,Les Green,1
Monroe,Athens 3f2,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Monroe,Athens 3f2,US HOUSE,1,Independent,Wally Pang,2
Monroe,Athens 3f2,US HOUSE,1,Libertarian,Harold M. Taylor,1
Monroe,Athens 3f2,US HOUSE,1,Reform,Barbara Dale Washer,0
Monroe,Bartahatchie 3f3,US HOUSE,1,Democrat,Travis W. Childers,49
Monroe,Bartahatchie 3f3,US HOUSE,1,Republican,Alan Nunnelee,101
Monroe,Bartahatchie 3f3,US HOUSE,1,Independent,A G Baddley,0
Monroe,Bartahatchie 3f3,US HOUSE,1,Constitution,Gail Giaramita,0
Monroe,Bartahatchie 3f3,US HOUSE,1,Independent,Les Green,1
Monroe,Bartahatchie 3f3,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Monroe,Bartahatchie 3f3,US HOUSE,1,Independent,Wally Pang,0
Monroe,Bartahatchie 3f3,US HOUSE,1,Libertarian,Harold M. Taylor,1
Monroe,Bartahatchie 3f3,US HOUSE,1,Reform,Barbara Dale Washer,0
Monroe,Hamilton 3f4,US HOUSE,1,Democrat,Travis W. Childers,249
Monroe,Hamilton 3f4,US HOUSE,1,Republican,Alan Nunnelee,585
Monroe,Hamilton 3f4,US HOUSE,1,Independent,A G Baddley,7
Monroe,Hamilton 3f4,US HOUSE,1,Constitution,Gail Giaramita,0
Monroe,Hamilton 3f4,US HOUSE,1,Independent,Les Green,2
Monroe,Hamilton 3f4,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Monroe,Hamilton 3f4,US HOUSE,1,Independent,Wally Pang,1
Monroe,Hamilton 3f4,US HOUSE,1,Libertarian,Harold M. Taylor,1
Monroe,Hamilton 3f4,US HOUSE,1,Reform,Barbara Dale Washer,0
Monroe,North Aberdeen 4f1,US HOUSE,1,Democrat,Travis W. Childers,463
Monroe,North Aberdeen 4f1,US HOUSE,1,Republican,Alan Nunnelee,237
Monroe,North Aberdeen 4f1,US HOUSE,1,Independent,A G Baddley,3
Monroe,North Aberdeen 4f1,US HOUSE,1,Constitution,Gail Giaramita,2
Monroe,North Aberdeen 4f1,US HOUSE,1,Independent,Les Green,1
Monroe,North Aberdeen 4f1,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Monroe,North Aberdeen 4f1,US HOUSE,1,Independent,Wally Pang,1
Monroe,North Aberdeen 4f1,US HOUSE,1,Libertarian,Harold M. Taylor,1
Monroe,North Aberdeen 4f1,US HOUSE,1,Reform,Barbara Dale Washer,0
Monroe,South Aberseen 4f2,US HOUSE,1,Democrat,Travis W. Childers,663
Monroe,South Aberseen 4f2,US HOUSE,1,Republican,Alan Nunnelee,112
Monroe,South Aberseen 4f2,US HOUSE,1,Independent,A G Baddley,1
